,0,1,2
47134,47143,787233,Elliptical
47135,47144,787250,Spiral
47136,47145,787270,Spiral
47137,47146,787272,Elliptical
47138,47147,787295,Spiral
47139,47148,787311,Spiral
47140,47149,787344,Spiral
47141,47150,787346,Irregular
47142,47151,787366,Elliptical
47143,47152,787374,Lenticular
47144,47153,787399,Spiral
47145,47154,787405,Lenticular
47146,47155,787414,Elliptical
47147,47156,787421,Elliptical
47148,47157,787434,Elliptical
47149,47158,787449,Lenticular
47150,47159,787458,Spiral
47151,47160,787477,Spiral
47152,47161,787498,Bar Spiral
47153,47162,787523,Elliptical
47154,47163,787530,Irregular
47155,47164,787543,Spiral
47156,47165,787544,Elliptical Cigar
47157,47166,787554,Lenticular
47158,47167,787563,Spiral
47159,47168,787579,Bar Spiral
47160,47169,787596,Spiral
47161,47170,787603,Elliptical
47162,47171,787612,Elliptical
47163,47172,787652,Irregular
47164,47173,787660,Lenticular
47165,47174,787670,Irregular
47166,47175,787737,Spiral
47167,47176,787747,Elliptical
47168,47177,787758,Spiral
47169,47178,787784,Spiral
47170,47179,787785,Spiral
47171,47180,787792,Irregular
47172,47181,787805,Bar Spiral
47173,47182,787818,Irregular
47174,47183,787864,Spiral
47175,47184,787877,Elliptical
47176,47185,787881,Spiral
47177,47186,787885,Irregular
47178,47187,787899,Irregular
47179,47188,787908,Elliptical
47180,47189,787918,Irregular
47181,47190,787957,Spiral
47182,47191,787960,Elliptical
47183,47192,787976,Elliptical Cigar
47184,47193,787978,Lenticular
47185,47194,788017,Spiral
47186,47195,788018,Elliptical
47187,47196,788040,Bar Spiral
47188,47197,788059,Spiral
47189,47198,788063,Spiral
47190,47199,788087,Spiral
47191,47200,788105,Spiral
47192,47201,788111,Elliptical
47193,47202,788121,Elliptical
47194,47203,788137,Elliptical
47195,47204,788155,Elliptical
47196,47205,788156,Elliptical
47197,47206,788163,Bar Spiral
47198,47207,788182,Spiral
47199,47208,788187,Spiral
47200,47209,788188,Spiral
47201,47210,788195,Lenticular
47202,47211,788200,Lenticular
47203,47212,788202,Elliptical
47204,47213,788214,Elliptical
47205,47214,788220,Elliptical
47206,47215,788227,Spiral
47207,47216,788231,Elliptical
47208,47217,788249,Spiral
47209,47218,788286,Spiral
47210,47219,788302,Spiral
47211,47220,788308,Lenticular
47212,47221,788310,Spiral
47213,47222,788327,Elliptical
47214,47223,788335,Irregular
47215,47224,788344,Spiral
47216,47225,788347,Irregular
47217,47226,788369,Elliptical
47218,47227,788380,Lenticular
47219,47228,788382,Irregular
47220,47229,788392,Irregular
47221,47230,788408,Elliptical
47222,47231,788418,Elliptical
47223,47232,788450,Elliptical
47224,47233,788455,Irregular
47225,47234,788456,Spiral
47226,47235,788468,Elliptical
47227,47236,788471,Irregular
47228,47237,788478,Lenticular
47229,47238,788504,Spiral
47230,47239,788522,Irregular
47231,47240,788531,Bar Spiral
47232,47241,788554,Elliptical
47233,47242,788555,Spiral
47234,47243,788574,Irregular
47235,47244,788616,Elliptical
47236,47245,788652,Spiral
47237,47246,788655,Elliptical
47238,47247,788656,Elliptical
47239,47248,788657,Bar Spiral
47240,47249,788670,Spiral
47241,47250,788673,Spiral
47242,47251,788681,Lenticular
47243,47252,788687,Spiral
47244,47253,788690,Elliptical
47245,47254,788704,Irregular
47246,47255,788707,Elliptical
47247,47256,788711,Elliptical
47248,47257,788748,Elliptical
47249,47258,788749,Elliptical
47250,47259,788757,Bar Spiral
47251,47260,788758,Elliptical
47252,47261,788762,Irregular
47253,47262,788765,Elliptical
47254,47263,788773,Spiral
47255,47264,788796,Elliptical
47256,47265,788797,Spiral
47257,47266,788822,Irregular
47258,47267,788834,Lenticular
47259,47268,788843,Elliptical
47260,47269,788868,Spiral
47261,47270,788883,Elliptical
47262,47271,788888,Elliptical Cigar
47263,47272,788932,Elliptical
47264,47273,788933,Spiral
47265,47274,788938,Bar Spiral
47266,47275,788941,Lenticular
47267,47276,788946,Irregular
47268,47277,788965,Elliptical
47269,47278,788998,Elliptical
47270,47279,789041,Bar Spiral
47271,47280,789050,Irregular
47272,47281,789070,Bar Spiral
47273,47282,789074,Lenticular
47274,47283,789079,Elliptical
47275,47284,789084,Spiral
47276,47285,789098,Bar Spiral
47277,47286,789106,Spiral
47278,47287,789155,Elliptical
47279,47288,789230,Spiral
47280,47289,789233,Irregular
47281,47290,789238,Irregular
47282,47291,789250,Irregular
47283,47292,789264,Spiral
47284,47293,789266,Irregular
47285,47294,789300,Elliptical
47286,47295,789313,Spiral
47287,47296,789318,Spiral
47288,47297,789334,Elliptical Cigar
47289,47298,789338,Spiral
47290,47299,789351,Elliptical
47291,47300,789389,Spiral
47292,47301,789398,Elliptical
47293,47302,789422,Spiral
47294,47303,789445,Elliptical
47295,47304,789446,Spiral
47296,47305,789452,Elliptical Cigar
47297,47306,789467,Lenticular
47298,47307,789497,Irregular
47299,47308,789499,Bar Spiral
47300,47309,789514,Spiral
47301,47310,789594,Elliptical
47302,47311,789627,Bar Spiral
47303,47312,789640,Spiral
47304,47313,789661,Irregular
47305,47314,789666,Elliptical
47306,47315,789667,Lenticular
47307,47316,789673,Irregular
47308,47317,789677,Spiral
47309,47318,789683,Irregular
47310,47319,789720,Spiral
47311,47320,789762,Spiral
47312,47321,789778,Elliptical Cigar
47313,47322,789784,Spiral
47314,47323,789832,Elliptical
47315,47324,789863,Bar Spiral
47316,47325,789887,Bar Spiral
47317,47326,789895,Irregular
47318,47327,789900,Spiral
47319,47328,789902,Elliptical
47320,47329,789920,Elliptical
47321,47330,789929,Elliptical
47322,47331,789936,Lenticular
47323,47332,789955,Spiral
47324,47333,789971,Elliptical
47325,47334,789972,Elliptical
47326,47335,789987,Spiral
47327,47336,790001,Elliptical
47328,47337,790005,Lenticular
47329,47338,790014,Elliptical
47330,47339,790021,Elliptical
47331,47340,790026,Elliptical
47332,47341,790028,Elliptical
47333,47342,790047,Elliptical
47334,47343,790049,Elliptical
47335,47344,790063,Spiral
47336,47345,790068,Elliptical
47337,47346,790129,Irregular
47338,47347,790154,Elliptical
47339,47348,790183,Bar Spiral
47340,47349,790192,Irregular
47341,47350,790199,Bar Spiral
47342,47351,790204,Elliptical
47343,47352,790206,Spiral
47344,47353,790238,Irregular
47345,47354,790251,Irregular
47346,47355,790264,Elliptical
47347,47356,790287,Spiral
47348,47357,790305,Elliptical Cigar
47349,47358,790328,Spiral
47350,47359,790348,Spiral
47351,47360,790375,Elliptical
47352,47361,790380,Irregular
47353,47362,790393,Elliptical
47354,47363,790423,Bar Spiral
47355,47364,790435,Elliptical
47356,47365,790457,Irregular
47357,47366,790461,Spiral
47358,47367,790484,Spiral
47359,47368,790489,Elliptical
47360,47369,790506,Elliptical
47361,47370,790507,Elliptical Cigar
47362,47371,790513,Elliptical
47363,47372,790517,Spiral
47364,47373,790532,Spiral
47365,47374,790560,Spiral
47366,47375,790566,Elliptical
47367,47376,790577,Irregular
47368,47377,790579,Irregular
47369,47378,790583,Bar Spiral
47370,47379,790585,Spiral
47371,47380,790586,Elliptical
47372,47381,790588,Spiral
47373,47382,790612,Elliptical
47374,47383,790619,Irregular
47375,47384,790637,Elliptical
47376,47385,790639,Lenticular
47377,47386,790667,Bar Spiral
47378,47387,790687,Irregular
47379,47388,790696,Irregular
47380,47389,790711,Irregular
47381,47390,790739,Spiral
47382,47391,790741,Spiral
47383,47392,790758,Spiral
47384,47393,790761,Spiral
47385,47394,790784,Elliptical
47386,47395,790811,Elliptical
47387,47396,790822,Elliptical
47388,47397,790828,Irregular
47389,47398,790853,Elliptical
47390,47399,790891,Lenticular
47391,47400,790899,Elliptical
47392,47401,790922,Lenticular
47393,47402,790930,Elliptical
47394,47403,790934,Irregular
47395,47404,790941,Spiral
47396,47405,790957,Elliptical
47397,47406,790964,Elliptical
47398,47407,790978,Spiral
47399,47408,790994,Lenticular
47400,47409,791017,Spiral
47401,47410,791026,Elliptical
47402,47411,791029,Spiral
47403,47412,791038,Elliptical
47404,47413,791042,Spiral
47405,47414,791047,Elliptical
47406,47415,791052,Irregular
47407,47416,791057,Irregular
47408,47417,791063,Elliptical
47409,47418,791067,Elliptical
47410,47419,791089,Spiral
47411,47420,791091,Elliptical
47412,47421,791098,Spiral
47413,47422,791105,Spiral
47414,47423,791114,Elliptical
47415,47424,791120,Elliptical
47416,47425,791143,Spiral
47417,47426,791150,Elliptical
47418,47427,791153,Irregular
47419,47428,791154,Spiral
47420,47429,791160,Elliptical
47421,47430,791162,Spiral
47422,47431,791183,Elliptical
47423,47432,791184,Elliptical
47424,47433,791185,Lenticular
47425,47434,791188,Elliptical
47426,47435,791212,Lenticular
47427,47436,791216,Spiral
47428,47437,791223,Spiral
47429,47438,791224,Elliptical
47430,47439,791240,Irregular
47431,47440,791241,Elliptical
47432,47441,791255,Spiral
47433,47442,791264,Spiral
47434,47443,791265,Bar Spiral
47435,47444,791285,Spiral
47436,47445,791290,Bar Spiral
47437,47446,791312,Irregular
47438,47447,791323,Spiral
47439,47448,791331,Spiral
47440,47449,791337,Irregular
47441,47450,791357,Elliptical
47442,47451,791376,Elliptical
47443,47452,791379,Irregular
47444,47453,791385,Spiral
47445,47454,791388,Elliptical
47446,47455,791398,Elliptical
47447,47456,791411,Spiral
47448,47457,791422,Spiral
47449,47458,791434,Spiral
47450,47459,791452,Bar Spiral
47451,47460,791459,Spiral
47452,47461,791470,Elliptical
47453,47462,791495,Spiral
47454,47463,791498,Elliptical Cigar
47455,47464,791522,Elliptical
47456,47465,791525,Irregular
47457,47466,791544,Elliptical
47458,47467,791561,Irregular
47459,47468,791565,Spiral
47460,47469,791567,Spiral
47461,47470,791575,Spiral
47462,47471,791592,Bar Spiral
47463,47472,791604,STAR
47464,47473,791632,Irregular
47465,47474,791637,Elliptical Cigar
47466,47475,791643,Elliptical
47467,47476,791661,Spiral
47468,47477,791701,Irregular
47469,47478,791705,Elliptical
47470,47479,791711,Elliptical
47471,47480,791727,Lenticular
47472,47481,791728,Spiral
47473,47482,791731,Spiral
47474,47483,791734,Elliptical
47475,47484,791755,Spiral
47476,47485,791798,Spiral
47477,47486,791814,Irregular
47478,47487,791826,Irregular
47479,47488,791827,Spiral
47480,47489,791837,Spiral
47481,47490,791849,Elliptical
47482,47491,791860,Elliptical
47483,47492,791872,Bar Spiral
47484,47493,791922,Spiral
47485,47494,791949,Spiral
47486,47495,791959,Spiral
47487,47496,791966,Elliptical
47488,47497,791970,Elliptical
47489,47498,792014,Bar Spiral
47490,47499,792015,Elliptical
47491,47500,792023,Irregular
47492,47501,792040,Irregular
47493,47502,792074,Spiral
47494,47503,792080,Elliptical Cigar
47495,47504,792084,Spiral
47496,47505,792143,Elliptical
47497,47506,792145,Spiral
47498,47507,792157,Spiral
47499,47508,792159,Elliptical
47500,47509,792164,Lenticular
47501,47510,792165,Elliptical
47502,47511,792176,Elliptical
47503,47512,792180,Elliptical
47504,47513,792186,Irregular
47505,47514,792198,Irregular
47506,47515,792213,Spiral
47507,47516,792246,Elliptical
47508,47517,792256,Irregular
47509,47518,792264,Spiral
47510,47519,792284,Spiral
47511,47520,792285,Elliptical Cigar
47512,47521,792288,Irregular
47513,47522,792289,Spiral
47514,47523,792305,Bar Spiral
47515,47524,792340,Irregular
47516,47525,792345,Elliptical
47517,47526,792359,Elliptical
47518,47527,792369,Spiral
47519,47528,792380,Lenticular
47520,47529,792435,Elliptical
47521,47530,792436,Spiral
47522,47531,792438,Elliptical
47523,47532,792463,Bar Spiral
47524,47533,792471,Elliptical
47525,47534,792477,Irregular
47526,47535,792490,Elliptical
47527,47536,792497,Elliptical
47528,47537,792536,Irregular
47529,47538,792552,Irregular
47530,47539,792570,Elliptical
47531,47540,792574,Irregular
47532,47541,792615,Spiral
47533,47542,792632,Lenticular
47534,47543,792635,Elliptical
47535,47544,792649,Irregular
47536,47545,792656,Bar Spiral
47537,47546,792657,Lenticular
47538,47547,792661,Bar Spiral
47539,47548,792668,Irregular
47540,47549,792671,Spiral
47541,47550,792677,Spiral
47542,47551,792761,Bar Spiral
47543,47552,792764,Spiral
47544,47553,792769,Irregular
47545,47554,792800,Elliptical Cigar
47546,47555,792827,Bar Spiral
47547,47556,792849,Bar Spiral
47548,47557,792879,Elliptical
47549,47558,792917,Lenticular
47550,47559,792933,Elliptical
47551,47560,792952,Spiral
47552,47561,792959,Spiral
47553,47562,792987,Spiral
47554,47563,793013,Elliptical
47555,47564,793029,Elliptical
47556,47565,793073,Elliptical
47557,47566,793079,Bar Spiral
47558,47567,793083,Spiral
47559,47568,793091,Elliptical
47560,47569,793118,Irregular
47561,47570,793125,Lenticular
47562,47571,793131,Elliptical
47563,47572,793139,Spiral
47564,47573,793143,Elliptical
47565,47574,793189,Elliptical
47566,47575,793213,Elliptical
47567,47576,793215,Bar Spiral
47568,47577,793237,Lenticular
47569,47578,793252,Irregular
47570,47579,793307,Spiral
47571,47580,793319,Bar Spiral
47572,47581,793321,Elliptical
47573,47582,793323,Elliptical
47574,47583,793326,Irregular
47575,47584,793327,Irregular
47576,47585,793360,Spiral
47577,47586,793362,Irregular
47578,47587,793375,Lenticular
47579,47588,793376,Spiral
47580,47589,793388,Irregular
47581,47590,793389,Elliptical
47582,47591,793398,Lenticular
47583,47592,793403,Irregular
47584,47593,793408,Lenticular
47585,47594,793411,Elliptical
47586,47595,793415,Elliptical
47587,47596,793422,Elliptical
47588,47597,793423,Spiral
47589,47598,793426,Spiral
47590,47599,793489,Spiral
47591,47600,793492,Spiral
47592,47601,793496,Spiral
47593,47602,793521,Spiral
47594,47603,793553,Elliptical
47595,47604,793556,Spiral
47596,47605,793558,Spiral
47597,47606,793574,Elliptical
47598,47607,793591,Bar Spiral
47599,47608,793610,Bar Spiral
47600,47609,793622,Elliptical
47601,47610,793624,Spiral
47602,47611,793632,Spiral
47603,47612,793652,Spiral
47604,47613,793663,Bar Spiral
47605,47614,793702,Elliptical
47606,47615,793706,Bar Spiral
47607,47616,793742,Irregular
47608,47617,793744,Elliptical
47609,47618,793753,Elliptical
47610,47619,793762,Spiral
47611,47620,793771,Elliptical
47612,47621,793774,Irregular
47613,47622,793778,Spiral
47614,47623,793794,Spiral
47615,47624,793801,Elliptical
47616,47625,793807,Elliptical
47617,47626,793810,Spiral
47618,47627,793867,Elliptical Cigar
47619,47628,793875,Spiral
47620,47629,793882,Irregular
47621,47630,793906,Spiral
47622,47631,793917,Elliptical
47623,47632,793973,Bar Spiral
47624,47633,793977,Elliptical
47625,47634,793978,Spiral
47626,47635,793979,Elliptical
47627,47636,793998,Spiral
47628,47637,794028,Elliptical
47629,47638,794029,Irregular
47630,47639,794033,Spiral
47631,47640,794049,Bar Spiral
47632,47641,794051,Lenticular
47633,47642,794053,Spiral
47634,47643,794059,Bar Spiral
47635,47644,794070,Bar Spiral
47636,47645,794089,Elliptical
47637,47646,794110,Spiral
47638,47647,794140,Bar Spiral
47639,47648,794149,Elliptical
47640,47649,794162,Elliptical
47641,47650,794200,Lenticular
47642,47651,794211,Spiral
47643,47652,794224,Elliptical
47644,47653,794231,Spiral
47645,47654,794243,Elliptical Cigar
47646,47655,794244,Elliptical
47647,47656,794265,Spiral
47648,47657,794293,Spiral
47649,47658,794299,Elliptical
47650,47659,794309,Spiral
47651,47660,794326,Spiral
47652,47661,794339,Elliptical
47653,47662,794346,Spiral
47654,47663,794354,Lenticular
47655,47664,794356,Elliptical
47656,47665,794364,Irregular
47657,47666,794378,Spiral
47658,47667,794389,Irregular
47659,47668,794391,Spiral
47660,47669,794399,Lenticular
47661,47670,794417,Irregular
47662,47671,794436,Spiral
47663,47672,794440,Elliptical
47664,47673,794444,Irregular
47665,47674,794445,Spiral
47666,47675,794452,Lenticular
47667,47676,794468,Spiral
47668,47677,794475,Elliptical
47669,47678,794479,Elliptical
47670,47679,794508,Elliptical
47671,47680,794517,Irregular
47672,47681,794576,Spiral
47673,47682,794593,Elliptical
47674,47683,794595,Elliptical
47675,47684,794598,Spiral
47676,47685,794611,Irregular
47677,47686,794621,Elliptical
47678,47687,794628,Bar Spiral
47679,47688,794630,Elliptical
47680,47689,794638,Spiral
47681,47690,794653,Spiral
47682,47691,794714,Elliptical
47683,47692,794729,Elliptical
47684,47693,794754,Spiral
47685,47694,794763,Elliptical
47686,47695,794764,Elliptical
47687,47696,794786,Lenticular
47688,47697,794797,Spiral
47689,47698,794805,Spiral
47690,47699,794818,Lenticular
47691,47700,794840,Elliptical
47692,47701,794884,Bar Spiral
47693,47702,794905,Elliptical
47694,47703,794914,Spiral
47695,47704,794937,Lenticular
47696,47705,794948,Lenticular
47697,47706,794995,Elliptical
47698,47707,795000,Bar Spiral
47699,47708,795003,Elliptical
47700,47709,795014,Spiral
47701,47710,795019,Spiral
47702,47711,795021,Elliptical
47703,47712,795035,Elliptical
47704,47713,795046,Spiral
47705,47714,795056,Elliptical
47706,47715,795062,Irregular
47707,47716,795080,Spiral
47708,47717,795083,Elliptical
47709,47718,795087,Irregular
47710,47719,795097,Spiral
47711,47720,795112,Irregular
47712,47721,795113,Spiral
47713,47722,795193,Elliptical
47714,47723,795204,Spiral
47715,47724,795226,Elliptical
47716,47725,795256,Irregular
47717,47726,795284,Elliptical
47718,47727,795296,Irregular
47719,47728,795320,Elliptical
47720,47729,795335,Spiral
47721,47730,795351,Elliptical
47722,47731,795352,Irregular
47723,47732,795387,Elliptical
47724,47733,795394,Elliptical
47725,47734,795402,Elliptical Cigar
47726,47735,795427,Irregular
47727,47736,795461,Spiral
47728,47737,795469,Elliptical
47729,47738,795510,Elliptical
47730,47739,795554,Elliptical
47731,47740,795565,Elliptical
47732,47741,795573,Irregular
47733,47742,795588,Irregular
47734,47743,795606,Irregular
47735,47744,795632,Elliptical
47736,47745,795638,Irregular
47737,47746,795644,Elliptical
47738,47747,795688,Elliptical
47739,47748,795701,Spiral
47740,47749,795713,Elliptical
47741,47750,795734,Spiral
47742,47751,795740,Spiral
47743,47752,795756,Irregular
47744,47753,795796,Bar Spiral
47745,47754,795805,Elliptical
47746,47755,795828,Elliptical
47747,47756,795829,Irregular
47748,47757,795833,Spiral
47749,47758,795845,Elliptical
47750,47759,795881,Elliptical
